measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Western Europe,Both,All Ages,Substance use disorders,Number,1996,8876155.21701,9443265.67876,8349312.66059
Prevalence,Tunisia,Both,All Ages,Substance use disorders,Number,1999,193221.539187,214529.900798,172612.097211
Prevalence,Bahia,Both,All Ages,Substance use disorders,Number,1996,424283.798392,468015.964925,382487.729212
Prevalence,Greater London,Both,All Ages,Substance use disorders,Number,1998,227558.518273,249726.0538,207045.036276
Prevalence,High-income North America,Both,All Ages,Substance use disorders,Number,1999,13039828.4083,13897855.2745,12194397.4535
Prevalence,West Sulawesi,Both,All Ages,Mental disorders,Number,1996,88284.8485161,95504.6052713,81380.5807893
Prevalence,Maluku,Both,All Ages,Substance use disorders,Number,1994,13295.0600153,15106.4709044,11795.224815
Prevalence,Wyoming,Both,All Ages,Substance use disorders,Number,1998,18923.730539,20535.3001862,17359.9377683
Prevalence,Michigan,Both,All Ages,Substance use disorders,Number,1999,442538.967919,472883.243785,412340.066737
Prevalence,Maryland,Both,All Ages,Mental disorders,Number,1999,891073.137868,932844.589544,854117.35966
Prevalence,West Midlands,Both,All Ages,Mental disorders,Number,1998,744504.461117,781241.718519,712510.346752
Prevalence,Mato Grosso do Sul,Both,All Ages,Substance use disorders,Number,1996,65927.8330369,72225.9565386,59740.7091894
Prevalence,East Midlands,Both,All Ages,Mental disorders,Number,1998,588219.511185,617466.952935,563078.623342
Prevalence,Yemen,Both,All Ages,Mental disorders,Number,1999,2630897.59228,2887021.77766,2374008.60432
Prevalence,Western Sub-Saharan Africa,Both,All Ages,Substance use disorders,Number,1998,2720839.0323,3005529.80592,2455734.79135
Prevalence,North East England,Both,All Ages,Substance use disorders,Number,1998,72171.8647144,78900.8364499,66082.5514358
Prevalence,North Kalimantan,Both,All Ages,Mental disorders,Number,1995,28115.6048267,29958.5397021,26365.1673113
Prevalence,Banten,Both,All Ages,Mental disorders,Number,1993,954664.525689,1024857.21993,885730.546142
Prevalence,Zimbabwe,Both,All Ages,Substance use disorders,Number,1998,220182.084677,246983.39288,194888.771785
Prevalence,Baja California,Both,All Ages,Substance use disorders,Number,1998,57648.8851492,63000.0813083,52362.3187493
Prevalence,Burkina Faso,Both,All Ages,Mental disorders,Number,1998,1193709.94393,1282970.28678,1106677.83314
Prevalence,Congo,Both,All Ages,Substance use disorders,Number,1999,57208.1579394,63683.5117322,51486.2536865
Prevalence,Fiji,Both,All Ages,Mental disorders,Number,1999,85073.6936202,89749.7014817,80791.768786
Prevalence,Kagawa,Both,All Ages,Mental disorders,Number,1997,120393.032573,125795.881738,115449.091308
Prevalence,South Asia,Both,All Ages,Substance use disorders,Number,1999,23215057.0532,25574823.4472,20906948.6636
Prevalence,Campeche,Both,All Ages,Mental disorders,Number,1998,67749.7873793,71236.6243754,64401.3411061
Prevalence,Denmark,Both,All Ages,Substance use disorders,Number,1999,130907.902445,141325.462346,120662.8197
Prevalence,Wisconsin,Both,All Ages,Mental disorders,Number,1998,871138.162828,910589.257636,834725.692461
Prevalence,Latin America and Caribbean,Both,All Ages,Mental disorders,Number,1999,55301593.3362,57766986.1336,52881329.6197
Prevalence,Puerto Rico,Both,All Ages,Mental disorders,Number,1999,510194.774706,530816.769924,489944.763812
Prevalence,South Sudan,Both,All Ages,Mental disorders,Number,1995,699368.236538,743949.663164,656921.788555
Prevalence,United States,Both,All Ages,Mental disorders,Number,1998,45449277.512,47510680.1243,43557787.6454
Prevalence,East Nusa Tenggara,Both,All Ages,Substance use disorders,Number,1993,35776.2596698,40603.2711923,31655.6875067
Prevalence,Chile,Both,All Ages,Mental disorders,Number,1999,2289103.71948,2377995.77827,2201061.31813
Prevalence,Caribbean,Both,All Ages,Substance use disorders,Number,1994,850732.56009,924745.644004,777291.276182
Prevalence,Brazil,Both,All Ages,Mental disorders,Number,1994,21480870.1518,22497983.6275,20565173.129
Prevalence,Marshall Islands,Both,All Ages,Mental disorders,Number,1998,5165.26752205,5490.46274015,4841.30158962
Prevalence,Mauritius,Both,All Ages,Mental disorders,Number,1993,130596.035257,138086.482747,123817.723353
Prevalence,Saint Lucia,Both,All Ages,Mental disorders,Number,1999,19722.7987758,20704.337782,18816.0817155
Prevalence,South Asia,Both,All Ages,Substance use disorders,Number,1999,23215057.0532,25574823.4472,20906948.6636
Prevalence,Caribbean,Both,All Ages,Mental disorders,Number,1999,5292582.56053,5530573.46005,5066399.7949
Prevalence,North America,Both,All Ages,Substance use disorders,Number,1997,12209123.4292,13083410.2546,11339413.2544
Prevalence,Barbados,Both,All Ages,Mental disorders,Number,1994,33647.2257148,35069.4249967,32150.9357282
Prevalence,East Nusa Tenggara,Both,All Ages,Substance use disorders,Number,1997,38749.085971,43831.3663428,34060.0139284
Prevalence,Bangladesh,Both,All Ages,Mental disorders,Number,1999,14606175.6691,15528333.3551,13730106.9762
Prevalence,Cape Verde,Both,All Ages,Substance use disorders,Number,1998,5114.54860661,5654.1101964,4624.45769757
Prevalence,United States,Both,All Ages,Mental disorders,Number,1994,42742445.5779,44739711.9131,40966613.4283
Prevalence,Mauritania,Both,All Ages,Substance use disorders,Number,1999,28441.8630268,31591.7832171,25387.9148204
Prevalence,"Virgin Islands, U.S.",Both,All Ages,Substance use disorders,Number,1999,3098.67187603,3344.18846073,2852.58389814
Prevalence,Shiga,Both,All Ages,Mental disorders,Number,1992,146767.625003,153546.228144,140443.312076
Prevalence,Minnesota,Both,All Ages,Mental disorders,Number,1996,744402.738667,780848.305826,711795.34447
Prevalence,Morelos,Both,All Ages,Substance use disorders,Number,1996,29924.722867,32726.3191552,27157.7828149
Prevalence,Malawi,Both,All Ages,Substance use disorders,Number,1996,167538.565548,187674.748235,149398.201631
Prevalence,West Papua,Both,All Ages,Substance use disorders,Number,1998,7335.32227627,8336.68641934,6479.92166626
Prevalence,Shiga,Both,All Ages,Mental disorders,Number,1996,152696.036653,159569.733588,146376.652424
Prevalence,Germany,Both,All Ages,Mental disorders,Number,1999,12391085.1235,12837079.1475,11959300.157
Prevalence,Africa,Both,All Ages,Mental disorders,Number,1997,88486062.3231,94334043.9793,82950288.7959
Prevalence,Antigua and Barbuda,Both,All Ages,Substance use disorders,Number,1999,2087.54547378,2263.8301368,1907.82151213
Prevalence,Cote d'Ivoire,Both,All Ages,Mental disorders,Number,1998,1622942.11786,1725243.65432,1527982.65649
Prevalence,Suriname,Both,All Ages,Substance use disorders,Number,1999,10208.3133039,11139.2795498,9254.1548324
Prevalence,Papua New Guinea,Both,All Ages,Substance use disorders,Number,1998,87506.5607496,96337.247527,78358.0030144
Prevalence,Sierra Leone,Both,All Ages,Mental disorders,Number,1998,405986.45804,433753.403124,380251.626763
Prevalence,South East England,Both,All Ages,Mental disorders,Number,1996,1111598.25333,1165044.50499,1064344.80997
Prevalence,India,Both,All Ages,Substance use disorders,Number,1999,18558956.9485,20442338.8437,16662154.1226
Prevalence,Mali,Both,All Ages,Substance use disorders,Number,1998,103218.426615,114937.01345,93022.6852653
Prevalence,Ecuador,Both,All Ages,Substance use disorders,Number,1999,272441.329532,296634.486374,250308.741475
Prevalence,Colombia,Both,All Ages,Mental disorders,Number,1999,3779407.87127,3968890.24762,3595131.31363
Prevalence,Grenada,Both,All Ages,Mental disorders,Number,1999,13019.6737853,13634.4686671,12429.6699263
Prevalence,Senegal,Both,All Ages,Substance use disorders,Number,1999,106756.500424,119034.995489,96123.9610904
Prevalence,Togo,Both,All Ages,Mental disorders,Number,1999,492829.555056,525310.282236,461185.867306
Prevalence,Venezuela,Both,All Ages,Mental disorders,Number,1999,2375986.50597,2496796.83187,2253353.59221
Prevalence,Haiti,Both,All Ages,Substance use disorders,Number,1999,154288.895889,170446.779285,138661.73845
Prevalence,Croatia,Both,All Ages,Substance use disorders,Number,1998,127390.362209,136813.61,118333.472966
Prevalence,Belize,Both,All Ages,Mental disorders,Number,1999,28490.2862327,29996.1573227,26981.0301924
Prevalence,Netherlands,Both,All Ages,Mental disorders,Number,1999,2552767.33064,2623942.09059,2483649.50161
Prevalence,Niger,Both,All Ages,Mental disorders,Number,1998,1075062.77398,1167810.30172,985595.284422
Prevalence,Sub-Saharan Africa - WB,Both,All Ages,Substance use disorders,Number,1999,9739659.87622,10755440.1584,8811788.56016
Prevalence,Honduras,Both,All Ages,Mental disorders,Number,1999,562408.091095,595404.562439,530459.675199
Prevalence,East Asia & Pacific - WB,Both,All Ages,Mental disorders,Number,1999,235145226.898,246715481.44,224373311.095
Prevalence,WHO region,Both,All Ages,Substance use disorders,Number,1999,139262861.056,149942407.985,128275662.406
Prevalence,Serbia,Both,All Ages,Substance use disorders,Number,1996,240512.02785,263574.812738,217024.741715
Prevalence,Veracruz de Ignacio de la Llave,Both,All Ages,Substance use disorders,Number,1992,149670.545842,164195.604385,136539.004407
Prevalence,Tajikistan,Both,All Ages,Substance use disorders,Number,1998,129888.419754,142543.052015,118646.406156
Prevalence,Guinea-Bissau,Both,All Ages,Mental disorders,Number,1998,120224.057492,128350.363943,112213.708268
Prevalence,Solomon Islands,Both,All Ages,Mental disorders,Number,1998,42731.818002,45662.4569168,39847.9574852
Prevalence,Angola,Both,All Ages,Substance use disorders,Number,1999,219635.734506,243282.199228,196518.810436
Prevalence,Latin America & Caribbean - WB,Both,All Ages,Substance use disorders,Number,1999,13960721.2497,15107651.4046,12836575.4926
Prevalence,Portugal,Both,All Ages,Substance use disorders,Number,1999,197794.069637,215908.766113,180937.742043
Prevalence,Israel,Both,All Ages,Mental disorders,Number,1999,757938.963465,792950.170145,723751.660609
Prevalence,Uzbekistan,Both,All Ages,Mental disorders,Number,1998,2456794.37773,2622994.5186,2309547.06717
Prevalence,Banten,Both,All Ages,Mental disorders,Number,1997,1052158.56706,1123436.90331,983200.130781
Prevalence,Sub-Saharan Africa,Both,All Ages,Mental disorders,Number,1999,68810055.6738,73235750.0721,64552827.8943
Prevalence,United Kingdom,Both,All Ages,Substance use disorders,Number,1999,1701284.42248,1848053.23351,1568182.68823
Prevalence,American Samoa,Both,All Ages,Mental disorders,Number,1999,5569.4539062,5874.86854019,5304.12258647
Prevalence,Tropical Latin America,Both,All Ages,Mental disorders,Number,1999,25583318.5851,26744112.1279,24513476.5316
Prevalence,Switzerland,Both,All Ages,Mental disorders,Number,1999,1093097.14594,1135560.65678,1052621.82406
Prevalence,Andean Latin America,Both,All Ages,Mental disorders,Number,1999,5266261.42124,5530022.55818,5022560.65582
Prevalence,Costa Rica,Both,All Ages,Substance use disorders,Number,1999,77825.1385952,85699.0153442,70741.9551819
Prevalence,Bhutan,Both,All Ages,Substance use disorders,Number,1993,10418.6707826,11582.0751436,9346.50491981
Prevalence,Kyrgyzstan,Both,All Ages,Mental disorders,Number,1998,511598.287759,543596.760871,481118.681883
Prevalence,Bolivia,Both,All Ages,Mental disorders,Number,1999,944920.846761,992907.677476,898899.283658
Prevalence,Northern Ireland,Both,All Ages,Substance use disorders,Number,1998,32384.1135338,34380.8242104,30403.6405487
Prevalence,Guerrero,Both,All Ages,Mental disorders,Number,1992,259393.356219,274236.634518,244779.410683
Prevalence,Georgia,Both,All Ages,Substance use disorders,Number,1998,110642.558895,119750.327427,102452.433983
Prevalence,Indonesia,Both,All Ages,Substance use disorders,Number,1997,2325048.21615,2619898.95765,2065669.89352
Prevalence,Rhode Island,Both,All Ages,Mental disorders,Number,1993,172172.998507,179824.913953,165084.630124
Prevalence,East Asia & Pacific - WB,Both,All Ages,Mental disorders,Number,1998,232105707.907,243636584.339,221444870.889
Prevalence,Fukuoka,Both,All Ages,Mental disorders,Number,1996,583590.44856,610216.118178,558088.061905
Prevalence,Uzbekistan,Both,All Ages,Mental disorders,Number,1999,2508672.65902,2677126.04424,2352312.05409
Prevalence,Senegal,Both,All Ages,Substance use disorders,Number,1998,103368.737321,114895.045356,92591.068417
Prevalence,Turkmenistan,Both,All Ages,Mental disorders,Number,1999,421210.622523,447159.561357,397362.278646
Prevalence,Commonwealth High Income,Both,All Ages,Mental disorders,Number,1998,17531940.7206,18178938.314,16917734.224
Prevalence,Kiribati,Both,All Ages,Substance use disorders,Number,1993,1223.78557493,1348.22219988,1095.79585628
Prevalence,World Bank Regions,Both,All Ages,Mental disorders,Number,1998,758633973.37,801606202.446,718110572.599
Prevalence,Southern Latin America,Both,All Ages,Substance use disorders,Number,1999,1596393.23371,1685571.6172,1500939.36768
Prevalence,South Sudan,Both,All Ages,Mental disorders,Number,1999,757919.574431,806880.113425,711801.278611
Prevalence,Italy,Both,All Ages,Substance use disorders,Number,1999,942175.706868,1005572.63017,887250.263693
Prevalence,"Virgin Islands, U.S.",Both,All Ages,Mental disorders,Number,1998,14475.5126684,15118.6878967,13849.1268161
Prevalence,WHO region,Both,All Ages,Mental disorders,Number,1998,755665223.211,798556899.051,715213496.539
Prevalence,Togo,Both,All Ages,Mental disorders,Number,1998,478024.652861,510358.859835,446867.320343
Prevalence,Low-middle SDI,Both,All Ages,Substance use disorders,Number,1998,22324167.1396,24282652.7908,20346909.7867
Prevalence,Nicaragua,Both,All Ages,Substance use disorders,Number,1999,105009.727562,114847.797252,95645.4226751
Prevalence,Democratic Republic of the Congo,Both,All Ages,Mental disorders,Number,1999,5447689.23579,5847238.27287,5068210.997
Prevalence,Pará,Both,All Ages,Mental disorders,Number,1999,834646.883679,880227.031611,792982.217177
Prevalence,West Sulawesi,Both,All Ages,Substance use disorders,Number,1999,9406.16423274,10661.9597581,8286.72284742
Prevalence,Afghanistan,Both,All Ages,Substance use disorders,Number,1998,355680.585026,408126.965276,308573.42434
Prevalence,Dominica,Both,All Ages,Substance use disorders,Number,1999,1834.36438002,1987.86714757,1686.75502831
Prevalence,Riau Islands,Both,All Ages,Substance use disorders,Number,1999,17648.8930514,20058.9390457,15620.3928574
Prevalence,Armenia,Both,All Ages,Mental disorders,Number,1998,355079.866965,374455.748843,335499.185122
Prevalence,Nagano,Both,All Ages,Substance use disorders,Number,1992,26511.5584862,29226.8635905,24171.7061788
Prevalence,Ghana,Both,All Ages,Substance use disorders,Number,1998,226073.773676,251289.905832,204108.507294
Prevalence,Latin America & Caribbean - WB,Both,All Ages,Substance use disorders,Number,1998,13585955.0735,14704250.9428,12471395.4658
Prevalence,Central Europe,Both,All Ages,Mental disorders,Number,1998,14021203.8492,14639609.5323,13424740.7506
Prevalence,Bermuda,Both,All Ages,Substance use disorders,Number,1999,1535.28832918,1671.58222525,1400.2257204
Prevalence,Riau Islands,Both,All Ages,Mental disorders,Number,1996,131592.27292,140397.239115,123445.851881
Prevalence,Toyama,Both,All Ages,Substance use disorders,Number,1993,13977.3411657,15446.4218298,12716.1246692
Prevalence,Sweden,Both,All Ages,Mental disorders,Number,1999,1353734.09369,1415149.33697,1299167.88295
Prevalence,Central Europe,Both,All Ages,Substance use disorders,Number,1999,3280760.90866,3497027.58042,3077241.69424
Prevalence,American Samoa,Both,All Ages,Mental disorders,Number,1998,5509.39514819,5809.70419729,5237.52014852
Prevalence,Mali,Both,All Ages,Substance use disorders,Number,1999,106451.252055,118118.287916,95671.3204048
Prevalence,Louisiana,Both,All Ages,Mental disorders,Number,1993,689450.989774,722804.01692,658817.477515
Prevalence,Nigeria,Both,All Ages,Mental disorders,Number,1998,12229152.477,12961591.0031,11491946.5648
Prevalence,Niger,Both,All Ages,Mental disorders,Number,1999,1113558.70929,1207645.9214,1020333.81451
Prevalence,Veracruz de Ignacio de la Llave,Both,All Ages,Substance use disorders,Number,1997,161026.547653,175465.797002,147794.644177
Prevalence,Tottori,Both,All Ages,Substance use disorders,Number,1994,7321.5850712,8057.50175482,6691.59921282
Prevalence,Brazil,Both,All Ages,Mental disorders,Number,1999,24939398.9859,26082273.4653,23894197.177
Prevalence,Virginia,Both,All Ages,Mental disorders,Number,1995,1104544.61712,1156604.48872,1055936.23984
Prevalence,Sao Tome and Principe,Both,All Ages,Substance use disorders,Number,1999,1568.3055333,1740.40434432,1401.67706516
Prevalence,?ita,Both,All Ages,Mental disorders,Number,1992,145842.475701,152602.284261,139470.66035
Prevalence,San Luis Potosí,Both,All Ages,Mental disorders,Number,1999,229034.773414,241266.6592,218122.262053
Prevalence,New Mexico,Both,All Ages,Substance use disorders,Number,1993,80820.8151404,87538.3972358,74162.0767391
Prevalence,Tamaulipas,Both,All Ages,Mental disorders,Number,1998,273986.071897,287878.675177,261162.562209
Prevalence,African Region,Both,All Ages,Mental disorders,Number,1995,64097206.8225,68268380.1255,60156665.5694
Prevalence,Sub-Saharan Africa - WB,Both,All Ages,Substance use disorders,Number,1998,9486981.39713,10473357.9951,8578630.07992
Prevalence,Bhutan,Both,All Ages,Mental disorders,Number,1998,63470.9970083,67507.3268156,59481.3465752
Prevalence,Sinaloa,Both,All Ages,Mental disorders,Number,1999,255381.652841,268914.064755,243015.567996
Prevalence,Bulgaria,Both,All Ages,Mental disorders,Number,1999,976298.845025,1016296.05371,934393.991848
Prevalence,India,Both,All Ages,Mental disorders,Number,1998,146028154.58,161887713.243,130538763.389
Prevalence,West Papua,Both,All Ages,Mental disorders,Number,1999,67619.8291832,72451.5268944,62782.3531702
Prevalence,East of England,Both,All Ages,Substance use disorders,Number,1996,139280.481026,152860.338525,126698.425535
Prevalence,Paraíba,Both,All Ages,Substance use disorders,Number,1999,110037.321228,121000.187975,99428.8025491
Prevalence,Sierra Leone,Both,All Ages,Mental disorders,Number,1999,426577.373586,455251.280354,400038.367647
Prevalence,Nigeria,Both,All Ages,Mental disorders,Number,1999,12654995.6677,13415957.4169,11912848.9142
Prevalence,West Java,Both,All Ages,Mental disorders,Number,1999,3615626.01964,3858154.10476,3380004.16333
Prevalence,Central Java,Both,All Ages,Substance use disorders,Number,1999,351525.037928,393281.017442,309656.487884
Prevalence,Greece,Both,All Ages,Substance use disorders,Number,1999,169427.942629,188233.784654,151939.793528
Prevalence,Vanuatu,Both,All Ages,Substance use disorders,Number,1998,2926.10923986,3226.57395082,2635.77715344
Prevalence,Sonora,Both,All Ages,Substance use disorders,Number,1999,49847.0525371,54482.4196222,45263.1220681
Prevalence,Maryland,Both,All Ages,Mental disorders,Number,1996,855252.639244,896029.111318,818947.361032
Prevalence,Namibia,Both,All Ages,Substance use disorders,Number,1998,36620.3884147,40759.6920502,32726.2167912
Prevalence,Papua,Both,All Ages,Substance use disorders,Number,1999,19144.1300388,21651.6828396,16824.472421
Prevalence,Tlaxcala,Both,All Ages,Mental disorders,Number,1999,95468.2248101,100528.373812,90404.8367397
Prevalence,Zimbabwe,Both,All Ages,Mental disorders,Number,1998,1198720.11703,1272095.34998,1127897.86922
Prevalence,Bermuda,Both,All Ages,Substance use disorders,Number,1998,1533.06584071,1674.60472206,1403.9080002
Prevalence,American Samoa,Both,All Ages,Substance use disorders,Number,1999,981.801714861,1078.77096844,886.392579736
Prevalence,Nepal,Both,All Ages,Substance use disorders,Number,1998,355482.84026,395402.658613,317768.104211
Prevalence,Central Sub-Saharan Africa,Both,All Ages,Mental disorders,Number,1998,7678298.79941,8187777.54028,7187181.99763
Prevalence,Nayarit,Both,All Ages,Mental disorders,Number,1996,88247.4023898,92954.5234706,83827.166358
Prevalence,Rio de Janeiro,Both,All Ages,Substance use disorders,Number,1999,474872.023717,530275.780762,422006.494772
Prevalence,East Asia & Pacific - WB,Both,All Ages,Substance use disorders,Number,1999,43681252.9914,47426934.8772,40057905.1855
Prevalence,Aceh,Both,All Ages,Mental disorders,Number,1999,416708.895713,444831.857519,390246.690319
Prevalence,Guinea,Both,All Ages,Substance use disorders,Number,1998,81774.3074937,91040.9247143,73308.2247581
Prevalence,Maldives,Both,All Ages,Substance use disorders,Number,1993,2653.65947788,3004.94190794,2355.49592241
Prevalence,England,Both,All Ages,Substance use disorders,Number,1998,1379653.26553,1509539.7339,1259959.46699
Prevalence,Liberia,Both,All Ages,Mental disorders,Number,1998,287531.699188,308033.602736,266654.543448
Prevalence,Hiroshima,Both,All Ages,Mental disorders,Number,1998,338346.700738,353205.477221,324108.158744
Prevalence,Serbia,Both,All Ages,Mental disorders,Number,1999,1082880.41443,1130698.31786,1034037.83423
Prevalence,Gabon,Both,All Ages,Substance use disorders,Number,1998,22314.2851007,24590.7449152,20042.900416
Prevalence,Maranhão,Both,All Ages,Mental disorders,Number,1999,789381.748967,832047.154926,749113.865768
Prevalence,Angola,Both,All Ages,Mental disorders,Number,1998,1471681.17762,1562828.29121,1381609.85281
Prevalence,Amazonas,Both,All Ages,Substance use disorders,Number,1999,81661.3555275,89877.1060562,73412.6682848
Prevalence,Guam,Both,All Ages,Mental disorders,Number,1999,16585.3575785,17363.2761631,15889.8016112
Prevalence,Central African Republic,Both,All Ages,Substance use disorders,Number,1998,56832.5349414,63026.5764558,51057.6785234
Prevalence,North Sulawesi,Both,All Ages,Mental disorders,Number,1999,233859.236766,249394.01368,218460.007597
Prevalence,Fukuoka,Both,All Ages,Substance use disorders,Number,1992,63883.3543848,70746.9056244,58133.4488817
Prevalence,Banten,Both,All Ages,Mental disorders,Number,1999,1081895.04832,1155719.48003,1008628.31515
Prevalence,Gorontalo,Both,All Ages,Mental disorders,Number,1999,84702.5104915,91137.2865376,78419.9376951
Prevalence,Europe & Central Asia - WB,Both,All Ages,Substance use disorders,Number,1999,29434302.4434,31430016.292,27500474.285
Prevalence,Minas Gerais,Both,All Ages,Substance use disorders,Number,1999,706367.924418,777336.694161,634436.899123
Prevalence,Lebanon,Both,All Ages,Mental disorders,Number,1997,710873.402478,749093.735387,671775.699031
Prevalence,Distrito Federal,Both,All Ages,Substance use disorders,Number,1999,82935.6665907,91796.6685589,74934.1820397
Prevalence,Bangka-Belitung Islands,Both,All Ages,Mental disorders,Number,1999,105820.332228,113094.367965,99076.4209825
Prevalence,Greece,Both,All Ages,Mental disorders,Number,1999,1713309.4618,1782677.38382,1643553.6236
Prevalence,São Paulo,Both,All Ages,Mental disorders,Number,1999,5545701.59144,5769852.31813,5340121.32157
Prevalence,South Sumatra,Both,All Ages,Substance use disorders,Number,1999,74235.9386005,84120.9808911,65546.8278073
Prevalence,North Maluku,Both,All Ages,Mental disorders,Number,1993,81793.2530966,88565.0107273,75266.6388902
Prevalence,Macedonia,Both,All Ages,Mental disorders,Number,1999,242455.849954,254321.213315,231347.676345
Prevalence,Ceará,Both,All Ages,Mental disorders,Number,1999,1073500.13187,1127679.13663,1023412.35062
Prevalence,Veracruz de Ignacio de la Llave,Both,All Ages,Substance use disorders,Number,1999,166399.357202,181661.169947,151904.654283
Prevalence,Papua,Both,All Ages,Mental disorders,Number,1998,154470.0764,165231.232525,144295.486036
Prevalence,Florida,Both,All Ages,Substance use disorders,Number,1993,568166.279595,615868.251226,520903.766176
Prevalence,Jambi,Both,All Ages,Mental disorders,Number,1999,274164.177991,294020.524986,254929.646052
Prevalence,Mie,Both,All Ages,Mental disorders,Number,1996,217306.610808,226518.091757,208140.167715
Prevalence,Piaui,Both,All Ages,Mental disorders,Number,1999,416560.678182,438795.603029,396766.08784
Prevalence,Quintana Roo,Both,All Ages,Substance use disorders,Number,1996,16355.791423,17932.9423073,14881.8270115
Prevalence,Iowa,Both,All Ages,Substance use disorders,Number,1997,89738.835313,97523.8474643,81880.5710774
Prevalence,Mauritania,Both,All Ages,Substance use disorders,Number,1998,27782.2070982,30739.3856489,24919.2460246
Prevalence,Nara,Both,All Ages,Mental disorders,Number,1995,169950.802423,177810.66714,162388.344227
Prevalence,Coahuila,Both,All Ages,Mental disorders,Number,1996,222139.535821,233971.366769,211281.102926
Prevalence,Tokushima,Both,All Ages,Substance use disorders,Number,1998,9948.31539772,10938.7622586,9096.12967363
Prevalence,Fukuoka,Both,All Ages,Substance use disorders,Number,1998,65963.946308,72376.1264801,60253.3343265
Prevalence,Bali,Both,All Ages,Substance use disorders,Number,1999,41883.6870642,46785.3582518,37395.1911166
Prevalence,Scotland,Both,All Ages,Substance use disorders,Number,1998,194037.804704,207784.669744,181488.927803
Prevalence,Alagoas,Both,All Ages,Mental disorders,Number,1999,402351.417505,423830.822174,382606.330136
Prevalence,Montana,Both,All Ages,Substance use disorders,Number,1999,39805.6388345,42535.6310086,36853.4349929
Prevalence,Rondônia,Both,All Ages,Substance use disorders,Number,1993,34557.0815067,38197.3197577,31038.6844266
Prevalence,Nebraska,Both,All Ages,Substance use disorders,Number,1996,52838.9444638,57746.414751,47805.4466297
Prevalence,Denmark,Both,All Ages,Mental disorders,Number,1999,753566.297004,782484.655249,726984.069161
Prevalence,Hiroshima,Both,All Ages,Mental disorders,Number,1993,341444.722699,356759.831757,326878.788963
Prevalence,Lithuania,Both,All Ages,Substance use disorders,Number,1999,198065.612289,214012.605596,182777.064735
Prevalence,Montenegro,Both,All Ages,Substance use disorders,Number,1999,14821.3885088,16156.7850911,13499.4776084
Prevalence,Nagasaki,Both,All Ages,Mental disorders,Number,1998,177448.953389,185455.35718,169779.788744
Prevalence,Amazonas,Both,All Ages,Mental disorders,Number,1998,353264.726941,372357.092752,335865.93209
Prevalence,Iceland,Both,All Ages,Substance use disorders,Number,1999,4868.33320001,5340.00723501,4438.15965519
Prevalence,European Union,Both,All Ages,Substance use disorders,Number,1999,11908846.4749,12593067.3591,11247332.7861
Prevalence,Croatia,Both,All Ages,Substance use disorders,Number,1999,125918.933606,135585.694668,116813.12651
Prevalence,Scotland,Both,All Ages,Mental disorders,Number,1998,730341.419779,758108.001009,702272.858122
Prevalence,Wyoming,Both,All Ages,Mental disorders,Number,1993,75930.6543962,79457.5340029,72667.5894019
Prevalence,Middle East & North Africa - WB,Both,All Ages,Mental disorders,Number,1999,45777250.8107,48622775.7701,43020405.3139
Prevalence,Alabama,Both,All Ages,Mental disorders,Number,1999,725832.031358,760085.293069,694714.591792
Prevalence,Shimane,Both,All Ages,Substance use disorders,Number,1998,8787.84797877,9635.45146091,8048.30012908
Prevalence,Global,Both,All Ages,Substance use disorders,Number,1998,137712908.594,148218218.254,126796261.168
Prevalence,Finland,Both,All Ages,Substance use disorders,Number,1999,173388.777462,184248.558734,162609.725235
Prevalence,Nagano,Both,All Ages,Substance use disorders,Number,1997,27040.8630796,29728.2873487,24762.4189805
Prevalence,Rio Grande do Sul,Both,All Ages,Substance use disorders,Number,1999,359693.84758,394872.821043,325995.615277
Prevalence,Coahuila,Both,All Ages,Mental disorders,Number,1993,210242.504436,220854.301022,200011.873466
Prevalence,European Union,Both,All Ages,Substance use disorders,Number,1993,11624019.26,12359946.1394,10950409.5714
Prevalence,North Kalimantan,Both,All Ages,Substance use disorders,Number,1994,3154.89955101,3585.67360661,2763.62006521
Prevalence,Roraima,Both,All Ages,Mental disorders,Number,1999,44412.0616206,46688.4454975,42274.8987081
Prevalence,Sonora,Both,All Ages,Mental disorders,Number,1993,196462.532471,206366.082943,186705.989551
Prevalence,North Dakota,Both,All Ages,Substance use disorders,Number,1995,19732.8892977,21754.2967172,17910.7453007
Prevalence,Slovakia,Both,All Ages,Substance use disorders,Number,1999,161937.00943,175632.650029,147571.78603
Prevalence,Cameroon,Both,All Ages,Mental disorders,Number,1998,1419043.46292,1505394.11561,1334010.85618
Prevalence,Equatorial Guinea,Both,All Ages,Mental disorders,Number,1998,63514.8182971,67466.1452993,59851.4260834
Prevalence,Ehime,Both,All Ages,Mental disorders,Number,1998,175827.653254,183651.911059,168655.561425
Prevalence,Greenland,Both,All Ages,Mental disorders,Number,1996,9526.78212286,9939.01514632,9150.68701729
Prevalence,South Asia,Both,All Ages,Substance use disorders,Number,1994,19694166.6318,21623279.2841,17767008.6847
Prevalence,Yogyakarta,Both,All Ages,Substance use disorders,Number,1993,35744.161972,40246.3533539,31626.9869825
Prevalence,Belarus,Both,All Ages,Mental disorders,Number,1999,1299168.07154,1361577.74685,1240589.24404
Prevalence,North Sumatra,Both,All Ages,Substance use disorders,Number,1999,126562.964461,143654.110498,111217.311503
