measure,location,sex,age,cause,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Vietnam,Male,75 to 79,Bipolar disorder,Percent,2015,0.00397413452244,0.00615176087047,0.00236462953939
YLDs (Years Lived with Disability),Vietnam,Female,75 to 79,Bipolar disorder,Percent,2015,0.00408844479,0.00641980617585,0.00239935565093
YLDs (Years Lived with Disability),Vietnam,Both,75 to 79,Bipolar disorder,Percent,2015,0.0040461967317,0.00610445166024,0.00246759480069
YLDs (Years Lived with Disability),Vietnam,Male,75 to 79,Bipolar disorder,Rate,2015,100.53495843700001,160.956073385,56.735370739699995
YLDs (Years Lived with Disability),Vietnam,Female,75 to 79,Bipolar disorder,Rate,2015,104.85158406100001,166.764508115,60.019807328300004
YLDs (Years Lived with Disability),Vietnam,Both,75 to 79,Bipolar disorder,Rate,2015,103.250930411,159.42624223200002,61.6218634743
YLDs (Years Lived with Disability),Vietnam,Male,80 plus,Bipolar disorder,Number,2015,338.144790598,545.375849038,198.315666504
YLDs (Years Lived with Disability),Vietnam,Female,80 plus,Bipolar disorder,Number,2015,742.376776735,1195.67395755,439.222088054
YLDs (Years Lived with Disability),Vietnam,Both,80 plus,Bipolar disorder,Number,2015,1080.52156733,1698.12539151,646.882505401
YLDs (Years Lived with Disability),Vietnam,Male,80 plus,Bipolar disorder,Percent,2015,0.00248933999445,0.00374244535846,0.00146961098993
YLDs (Years Lived with Disability),Vietnam,Female,80 plus,Bipolar disorder,Percent,2015,0.00239994053647,0.00360492955668,0.00144603265283
YLDs (Years Lived with Disability),Vietnam,Both,80 plus,Bipolar disorder,Percent,2015,0.00242712019977,0.00359484370706,0.00152212644176
YLDs (Years Lived with Disability),Vietnam,Male,80 plus,Bipolar disorder,Rate,2015,73.5174756701,118.572448334,43.1166399501
YLDs (Years Lived with Disability),Vietnam,Female,80 plus,Bipolar disorder,Rate,2015,73.98757996089999,119.16458773099998,43.7742402226
YLDs (Years Lived with Disability),Vietnam,Both,80 plus,Bipolar disorder,Rate,2015,73.8398177074,116.045133336,44.2061387028
YLDs (Years Lived with Disability),Vietnam,Male,All Ages,Bipolar disorder,Number,2015,52793.6143465,79687.8198048,33685.0394354
YLDs (Years Lived with Disability),Vietnam,Female,All Ages,Bipolar disorder,Number,2015,58427.9750955,87652.0676419,36997.8393473
YLDs (Years Lived with Disability),Vietnam,Both,All Ages,Bipolar disorder,Number,2015,111221.589442,166875.054631,70742.0103492
YLDs (Years Lived with Disability),Vietnam,Male,All Ages,Bipolar disorder,Percent,2015,0.0126751851337,0.0179475177655,0.00861359788479
YLDs (Years Lived with Disability),Vietnam,Female,All Ages,Bipolar disorder,Percent,2015,0.0123971805771,0.0179969066173,0.00827579091526
YLDs (Years Lived with Disability),Vietnam,Both,All Ages,Bipolar disorder,Percent,2015,0.0125274228795,0.0178933990057,0.0084398166915
YLDs (Years Lived with Disability),Vietnam,Male,All Ages,Bipolar disorder,Rate,2015,112.780701155,170.233622046,71.9598840312
YLDs (Years Lived with Disability),Vietnam,Female,All Ages,Bipolar disorder,Rate,2015,122.496418565,183.765813353,77.5673435078
YLDs (Years Lived with Disability),Vietnam,Both,All Ages,Bipolar disorder,Rate,2015,117.68414466799999,176.571366846,74.8524906161
YLDs (Years Lived with Disability),Vietnam,Male,5-14 years,Bipolar disorder,Number,2015,1655.63362527,2916.8013472,741.482544668
YLDs (Years Lived with Disability),Vietnam,Female,5-14 years,Bipolar disorder,Number,2015,1559.61409301,2757.98128087,703.975891185
YLDs (Years Lived with Disability),Vietnam,Both,5-14 years,Bipolar disorder,Number,2015,3215.24771828,5380.97112053,1673.37260996
YLDs (Years Lived with Disability),Vietnam,Male,5-14 years,Bipolar disorder,Percent,2015,0.00583112974501,0.0101036265255,0.00282986434418
YLDs (Years Lived with Disability),Vietnam,Female,5-14 years,Bipolar disorder,Percent,2015,0.00594900828854,0.0103840166298,0.00279658326479
YLDs (Years Lived with Disability),Vietnam,Both,5-14 years,Bipolar disorder,Percent,2015,0.00588138313559,0.00982998528592,0.00319005372273
YLDs (Years Lived with Disability),Vietnam,Male,5-14 years,Bipolar disorder,Rate,2015,22.3086067615,39.302037155499995,9.99100420353
YLDs (Years Lived with Disability),Vietnam,Female,5-14 years,Bipolar disorder,Rate,2015,22.652750498299998,40.0585389131,10.2249590403
YLDs (Years Lived with Disability),Vietnam,Both,5-14 years,Bipolar disorder,Rate,2015,22.47422431,37.6123902618,11.696688618000001
YLDs (Years Lived with Disability),Vietnam,Male,15-49 years,Bipolar disorder,Number,2015,38937.8172066,59449.2290623,24664.3029482
YLDs (Years Lived with Disability),Vietnam,Female,15-49 years,Bipolar disorder,Number,2015,40906.0640279,62460.0667796,25522.1616967
YLDs (Years Lived with Disability),Vietnam,Both,15-49 years,Bipolar disorder,Number,2015,79843.8812346,120003.784519,50200.997671
YLDs (Years Lived with Disability),Vietnam,Male,15-49 years,Bipolar disorder,Percent,2015,0.0169896504344,0.0240175902154,0.0115473904481
YLDs (Years Lived with Disability),Vietnam,Female,15-49 years,Bipolar disorder,Percent,2015,0.0173349585718,0.025144076514,0.0111962898099
YLDs (Years Lived with Disability),Vietnam,Both,15-49 years,Bipolar disorder,Percent,2015,0.0171643307258,0.0244059503307,0.0115072187691
YLDs (Years Lived with Disability),Vietnam,Male,15-49 years,Bipolar disorder,Rate,2015,145.849142044,222.67861107599998,92.38492761420001
YLDs (Years Lived with Disability),Vietnam,Female,15-49 years,Bipolar disorder,Rate,2015,156.04414595400002,238.266086177,97.3592551496
YLDs (Years Lived with Disability),Vietnam,Both,15-49 years,Bipolar disorder,Rate,2015,150.900120985,226.79991657,94.876858502
YLDs (Years Lived with Disability),Vietnam,Male,50-69 years,Bipolar disorder,Number,2015,10739.0403675,16495.0979646,6395.8928577
YLDs (Years Lived with Disability),Vietnam,Female,50-69 years,Bipolar disorder,Number,2015,13363.9093879,20534.3363299,8142.20724435
YLDs (Years Lived with Disability),Vietnam,Both,50-69 years,Bipolar disorder,Number,2015,24102.9497553,37118.6275725,14670.2049021
YLDs (Years Lived with Disability),Vietnam,Male,50-69 years,Bipolar disorder,Percent,2015,0.00994326655295,0.0149923634551,0.00639503214273
YLDs (Years Lived with Disability),Vietnam,Female,50-69 years,Bipolar disorder,Percent,2015,0.0104421370721,0.0155486721867,0.00684296188146
YLDs (Years Lived with Disability),Vietnam,Both,50-69 years,Bipolar disorder,Percent,2015,0.010213492249,0.0151226332979,0.00668142367965
YLDs (Years Lived with Disability),Vietnam,Male,50-69 years,Bipolar disorder,Rate,2015,151.769321448,233.11671617200003,90.3898566213
YLDs (Years Lived with Disability),Vietnam,Female,50-69 years,Bipolar disorder,Rate,2015,163.876451946,251.804624167,99.8447382041
YLDs (Years Lived with Disability),Vietnam,Both,50-69 years,Bipolar disorder,Rate,2015,158.25173101800002,243.708223515,96.3195519097
YLDs (Years Lived with Disability),Vietnam,Male,70+ years,Bipolar disorder,Number,2015,1461.12314714,2292.27905731,865.226173436
YLDs (Years Lived with Disability),Vietnam,Female,70+ years,Bipolar disorder,Number,2015,2598.38758668,3951.36576428,1557.50399867
YLDs (Years Lived with Disability),Vietnam,Both,70+ years,Bipolar disorder,Number,2015,4059.51073382,6135.95355433,2509.04792186
YLDs (Years Lived with Disability),Vietnam,Male,70+ years,Bipolar disorder,Percent,2015,0.00391367438134,0.00587592508069,0.00245059723418
YLDs (Years Lived with Disability),Vietnam,Female,70+ years,Bipolar disorder,Percent,2015,0.00376052361893,0.00569356039213,0.00239062673384
YLDs (Years Lived with Disability),Vietnam,Both,70+ years,Bipolar disorder,Percent,2015,0.0038141466238,0.00566337119086,0.0024672442545
YLDs (Years Lived with Disability),Vietnam,Male,70+ years,Bipolar disorder,Rate,2015,100.08195214300001,157.013297176,59.2650418635
YLDs (Years Lived with Disability),Vietnam,Female,70+ years,Bipolar disorder,Rate,2015,100.328217375,152.56903372,60.137910349900004
YLDs (Years Lived with Disability),Vietnam,Both,70+ years,Bipolar disorder,Rate,2015,100.23944065500001,151.511990607,61.9546484184
YLDs (Years Lived with Disability),Vietnam,Male,<1 year,Bipolar disorder,Number,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Female,<1 year,Bipolar disorder,Number,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Both,<1 year,Bipolar disorder,Number,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Male,<1 year,Bipolar disorder,Percent,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Female,<1 year,Bipolar disorder,Percent,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Both,<1 year,Bipolar disorder,Percent,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Male,<1 year,Bipolar disorder,Rate,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Female,<1 year,Bipolar disorder,Rate,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Both,<1 year,Bipolar disorder,Rate,2015,0.0,0.0,0.0
YLDs (Years Lived with Disability),Vietnam,Male,80 to 84,Bipolar disorder,Number,2015,242.528356754,397.15573877,134.826599407
YLDs (Years Lived with Disability),Vietnam,Female,80 to 84,Bipolar disorder,Number,2015,474.963747681,772.812957949,266.038058234
YLDs (Years Lived with Disability),Vietnam,Both,80 to 84,Bipolar disorder,Number,2015,717.492104435,1132.39363704,414.260038424
YLDs (Years Lived with Disability),Vietnam,Male,80 to 84,Bipolar disorder,Percent,2015,0.00284135519892,0.00437449804828,0.00161351520451
YLDs (Years Lived with Disability),Vietnam,Female,80 to 84,Bipolar disorder,Percent,2015,0.00287642067852,0.00452531746456,0.00166395853076
YLDs (Years Lived with Disability),Vietnam,Both,80 to 84,Bipolar disorder,Percent,2015,0.00286430838676,0.00433626439001,0.00176128158775
YLDs (Years Lived with Disability),Vietnam,Male,80 to 84,Bipolar disorder,Rate,2015,80.7894624896,132.297926269,44.9125563757
YLDs (Years Lived with Disability),Vietnam,Female,80 to 84,Bipolar disorder,Rate,2015,83.6139383285,136.048141191,46.8340792383
YLDs (Years Lived with Disability),Vietnam,Both,80 to 84,Bipolar disorder,Rate,2015,82.6373646777,130.423771028,47.712522068199995
YLDs (Years Lived with Disability),Vietnam,Male,85 to 89,Bipolar disorder,Number,2015,76.9110829648,128.452696421,39.3647473448
YLDs (Years Lived with Disability),Vietnam,Female,85 to 89,Bipolar disorder,Number,2015,200.962805083,328.091650091,106.188957784
YLDs (Years Lived with Disability),Vietnam,Both,85 to 89,Bipolar disorder,Number,2015,277.873888047,450.627230823,153.780719082
YLDs (Years Lived with Disability),Vietnam,Male,85 to 89,Bipolar disorder,Percent,2015,0.00205139620169,0.00333887055503,0.00109819253752
YLDs (Years Lived with Disability),Vietnam,Female,85 to 89,Bipolar disorder,Percent,2015,0.00207069135551,0.0032741554671,0.00114735163677
YLDs (Years Lived with Disability),Vietnam,Both,85 to 89,Bipolar disorder,Percent,2015,0.00206520412163,0.00324666497377,0.00119885392292
YLDs (Years Lived with Disability),Vietnam,Male,85 to 89,Bipolar disorder,Rate,2015,63.566709167,106.165651039,32.5348096716
YLDs (Years Lived with Disability),Vietnam,Female,85 to 89,Bipolar disorder,Rate,2015,66.7255269676,108.936020459,35.2578386999
YLDs (Years Lived with Disability),Vietnam,Both,85 to 89,Bipolar disorder,Rate,2015,65.8202210211,106.740450279,36.426167963800005
YLDs (Years Lived with Disability),Vietnam,Male,90 to 94,Bipolar disorder,Number,2015,16.4012690001,27.8482158475,8.44163388217
YLDs (Years Lived with Disability),Vietnam,Female,90 to 94,Bipolar disorder,Number,2015,57.1634474542,94.4289435287,31.1677345305
YLDs (Years Lived with Disability),Vietnam,Both,90 to 94,Bipolar disorder,Number,2015,73.5647164542,119.748613446,42.4476710408
YLDs (Years Lived with Disability),Vietnam,Male,90 to 94,Bipolar disorder,Percent,2015,0.00151922665988,0.0025060475492,0.000822677814976
YLDs (Years Lived with Disability),Vietnam,Female,90 to 94,Bipolar disorder,Percent,2015,0.00149170630658,0.00238609335914,0.000840738097256
YLDs (Years Lived with Disability),Vietnam,Both,90 to 94,Bipolar disorder,Percent,2015,0.0014975938809,0.00235159539156,0.000894566007737
YLDs (Years Lived with Disability),Vietnam,Male,90 to 94,Bipolar disorder,Rate,2015,50.2849920668,85.3804247075,25.8813810562
YLDs (Years Lived with Disability),Vietnam,Female,90 to 94,Bipolar disorder,Rate,2015,51.8070138917,85.58059051789999,28.247198650700003
YLDs (Years Lived with Disability),Vietnam,Both,90 to 94,Bipolar disorder,Rate,2015,51.4597512515,83.76616070419999,29.692856823899998
YLDs (Years Lived with Disability),Vietnam,Male,<20 years,Bipolar disorder,Number,2015,7335.10328762,11570.0945923,4171.85805727
YLDs (Years Lived with Disability),Vietnam,Female,<20 years,Bipolar disorder,Number,2015,7097.05440642,11224.0228207,3956.56736953
YLDs (Years Lived with Disability),Vietnam,Both,<20 years,Bipolar disorder,Number,2015,14432.157694,22627.0865862,8299.90742367
YLDs (Years Lived with Disability),Vietnam,Male,<20 years,Bipolar disorder,Percent,2015,0.0115930933801,0.0182233873959,0.00667142883251
YLDs (Years Lived with Disability),Vietnam,Female,<20 years,Bipolar disorder,Percent,2015,0.0119882089532,0.019029263935,0.00685294113847
YLDs (Years Lived with Disability),Vietnam,Both,<20 years,Bipolar disorder,Percent,2015,0.0117797686299,0.0185631561902,0.00694761902958
YLDs (Years Lived with Disability),Vietnam,Male,<20 years,Bipolar disorder,Rate,2015,48.0352228018,75.7688133063,27.320151253600002
YLDs (Years Lived with Disability),Vietnam,Female,<20 years,Bipolar disorder,Rate,2015,49.739017945,78.66247608149999,27.72921893
YLDs (Years Lived with Disability),Vietnam,Both,<20 years,Bipolar disorder,Rate,2015,48.8582321871,76.6011204688,28.0982797329
YLDs (Years Lived with Disability),Vietnam,Male,10 to 24,Bipolar disorder,Number,2015,13921.9737417,22028.067753,8100.39189576
YLDs (Years Lived with Disability),Vietnam,Female,10 to 24,Bipolar disorder,Number,2015,13896.3580767,21799.5874294,8145.51528193
YLDs (Years Lived with Disability),Vietnam,Both,10 to 24,Bipolar disorder,Number,2015,27818.3318184,42871.7466665,16487.7862542
YLDs (Years Lived with Disability),Vietnam,Male,10 to 24,Bipolar disorder,Percent,2015,0.0205768696116,0.0313285350884,0.0125109592438
YLDs (Years Lived with Disability),Vietnam,Female,10 to 24,Bipolar disorder,Percent,2015,0.0207949347978,0.0325916540487,0.0124213853666
YLDs (Years Lived with Disability),Vietnam,Both,10 to 24,Bipolar disorder,Percent,2015,0.0206820909482,0.031468349739,0.0127795593085
YLDs (Years Lived with Disability),Vietnam,Male,10 to 24,Bipolar disorder,Rate,2015,120.115902251,190.053600308,69.8885013862
YLDs (Years Lived with Disability),Vietnam,Female,10 to 24,Bipolar disorder,Rate,2015,125.694970055,197.181050892,73.6775991083
YLDs (Years Lived with Disability),Vietnam,Both,10 to 24,Bipolar disorder,Rate,2015,122.83955597399999,189.312082361,72.8063909685
YLDs (Years Lived with Disability),Vietnam,Male,95 plus,Bipolar disorder,Number,2015,2.30408187948,3.90615330841,1.09039417828
YLDs (Years Lived with Disability),Vietnam,Female,95 plus,Bipolar disorder,Number,2015,9.28677651729,16.0869049785,4.2493717157
YLDs (Years Lived with Disability),Vietnam,Both,95 plus,Bipolar disorder,Number,2015,11.5908583968,19.4394859924,5.76312204306
YLDs (Years Lived with Disability),Vietnam,Male,95 plus,Bipolar disorder,Percent,2015,0.00106813874495,0.00173553459244,0.000542234895936
YLDs (Years Lived with Disability),Vietnam,Female,95 plus,Bipolar disorder,Percent,2015,0.00106298621293,0.00180191719493,0.000507096136489
YLDs (Years Lived with Disability),Vietnam,Both,95 plus,Bipolar disorder,Percent,2015,0.00106395217257,0.00172844640736,0.000548024595129
YLDs (Years Lived with Disability),Vietnam,Male,95 plus,Bipolar disorder,Rate,2015,37.4998964653,63.574279172800004,17.746621401
YLDs (Years Lived with Disability),Vietnam,Female,95 plus,Bipolar disorder,Rate,2015,38.9889133681,67.5380680692,17.8402468697
YLDs (Years Lived with Disability),Vietnam,Both,95 plus,Bipolar disorder,Rate,2015,38.683577029599995,64.87775349019999,19.2339659284
YLDs (Years Lived with Disability),Vietnam,Male,Under 5,Anxiety disorders,Number,2015,184.44255383,302.431341635,107.219209526
YLDs (Years Lived with Disability),Vietnam,Female,Under 5,Anxiety disorders,Number,2015,266.753953742,556.448128305,67.6876233809
YLDs (Years Lived with Disability),Vietnam,Both,Under 5,Anxiety disorders,Number,2015,451.196507572,777.136929651,216.867287719
YLDs (Years Lived with Disability),Vietnam,Male,Under 5,Anxiety disorders,Percent,2015,0.00138216218152,0.00213198353403,0.000810921459347
YLDs (Years Lived with Disability),Vietnam,Female,Under 5,Anxiety disorders,Percent,2015,0.00226977635409,0.00472337997104,0.000555285455069
YLDs (Years Lived with Disability),Vietnam,Both,Under 5,Anxiety disorders,Percent,2015,0.00179437606788,0.00305464182218,0.000843717144668
YLDs (Years Lived with Disability),Vietnam,Male,Under 5,Anxiety disorders,Rate,2015,4.43775838487,7.27661374406,2.5797351869800003
YLDs (Years Lived with Disability),Vietnam,Female,Under 5,Anxiety disorders,Rate,2015,6.922111632619999,14.4395087977,1.75645488517
YLDs (Years Lived with Disability),Vietnam,Both,Under 5,Anxiety disorders,Rate,2015,5.6330137298,9.70225372136,2.70750413349
YLDs (Years Lived with Disability),Vietnam,Male,1 to 4,Anxiety disorders,Number,2015,184.44255383,302.431341635,107.219209526
YLDs (Years Lived with Disability),Vietnam,Female,1 to 4,Anxiety disorders,Number,2015,266.753953742,556.448128305,67.6876233809
YLDs (Years Lived with Disability),Vietnam,Both,1 to 4,Anxiety disorders,Number,2015,451.196507572,777.136929651,216.867287719
YLDs (Years Lived with Disability),Vietnam,Male,1 to 4,Anxiety disorders,Percent,2015,0.00169322237229,0.00260696211846,0.000972715082505
YLDs (Years Lived with Disability),Vietnam,Female,1 to 4,Anxiety disorders,Percent,2015,0.00271850650135,0.00564549065877,0.000654914685491
YLDs (Years Lived with Disability),Vietnam,Both,1 to 4,Anxiety disorders,Percent,2015,0.00217371827915,0.00371802111414,0.00101297338468
YLDs (Years Lived with Disability),Vietnam,Male,1 to 4,Anxiety disorders,Rate,2015,5.53421711917,9.07448239842,3.2171230149300003
YLDs (Years Lived with Disability),Vietnam,Female,1 to 4,Anxiety disorders,Rate,2015,8.636994111649999,18.0167496683,2.1915986487600003
YLDs (Years Lived with Disability),Vietnam,Both,1 to 4,Anxiety disorders,Rate,2015,7.0265914809000005,12.1025398862,3.3773263108300005
YLDs (Years Lived with Disability),Vietnam,Male,5 to 9,Anxiety disorders,Number,2015,2364.58349467,3717.40386939,1364.10378617
YLDs (Years Lived with Disability),Vietnam,Female,5 to 9,Anxiety disorders,Number,2015,3645.58517347,5480.091676,2221.75038598
YLDs (Years Lived with Disability),Vietnam,Both,5 to 9,Anxiety disorders,Number,2015,6010.16866814,8692.34256585,3720.83239489
YLDs (Years Lived with Disability),Vietnam,Male,5 to 9,Anxiety disorders,Percent,2015,0.017933360979,0.0279780178449,0.0105861546206
YLDs (Years Lived with Disability),Vietnam,Female,5 to 9,Anxiety disorders,Percent,2015,0.0319439855738,0.0463751243514,0.0203671242718
YLDs (Years Lived with Disability),Vietnam,Both,5 to 9,Anxiety disorders,Percent,2015,0.0243694802457,0.0341540562586,0.016370494688
YLDs (Years Lived with Disability),Vietnam,Male,5 to 9,Anxiety disorders,Rate,2015,60.589556671900006,95.2539222763,34.9534892064
YLDs (Years Lived with Disability),Vietnam,Female,5 to 9,Anxiety disorders,Rate,2015,101.199490223,152.124407358,61.6745997597
YLDs (Years Lived with Disability),Vietnam,Both,5 to 9,Anxiety disorders,Rate,2015,80.0821882818,115.82067865399999,49.5780429578
YLDs (Years Lived with Disability),Vietnam,Male,10 to 14,Anxiety disorders,Number,2015,4948.78480729,7349.16448211,3076.8303992
YLDs (Years Lived with Disability),Vietnam,Female,10 to 14,Anxiety disorders,Number,2015,7622.68543936,10786.4651645,4969.37956841
YLDs (Years Lived with Disability),Vietnam,Both,10 to 14,Anxiety disorders,Number,2015,12571.4702466,17641.6632805,8250.25892701
YLDs (Years Lived with Disability),Vietnam,Male,10 to 14,Anxiety disorders,Percent,2015,0.032517441528,0.0445274323058,0.0224880003829
YLDs (Years Lived with Disability),Vietnam,Female,10 to 14,Anxiety disorders,Percent,2015,0.0512491018781,0.0695355414588,0.0362265243835
YLDs (Years Lived with Disability),Vietnam,Both,10 to 14,Anxiety disorders,Percent,2015,0.0417043726026,0.0546139909565,0.0308880578748
YLDs (Years Lived with Disability),Vietnam,Male,10 to 14,Anxiety disorders,Rate,2015,140.635378152,208.849761364,87.4378708215
YLDs (Years Lived with Disability),Vietnam,Female,10 to 14,Anxiety disorders,Rate,2015,232.221782758,328.604950326,151.38997821200002
YLDs (Years Lived with Disability),Vietnam,Both,10 to 14,Anxiety disorders,Rate,2015,184.837092076,259.383642182,121.302746538
YLDs (Years Lived with Disability),Vietnam,Male,15 to 19,Anxiety disorders,Number,2015,5876.68463834,8558.35859562,3789.17629656
YLDs (Years Lived with Disability),Vietnam,Female,15 to 19,Anxiety disorders,Number,2015,9641.80166285,13506.9960836,6349.20416266
YLDs (Years Lived with Disability),Vietnam,Both,15 to 19,Anxiety disorders,Number,2015,15518.4863012,21799.5667087,10253.7531543
YLDs (Years Lived with Disability),Vietnam,Male,15 to 19,Anxiety disorders,Percent,2015,0.0272830372667,0.036339490315,0.0198256089669
YLDs (Years Lived with Disability),Vietnam,Female,15 to 19,Anxiety disorders,Percent,2015,0.0455323968441,0.0586132492065,0.0337901300802
YLDs (Years Lived with Disability),Vietnam,Both,15 to 19,Anxiety disorders,Percent,2015,0.0363314780407,0.0459089749879,0.0273230764402
YLDs (Years Lived with Disability),Vietnam,Male,15 to 19,Anxiety disorders,Rate,2015,159.14984456,231.77378471199998,102.616841931
YLDs (Years Lived with Disability),Vietnam,Female,15 to 19,Anxiety disorders,Rate,2015,273.134342062,382.628124651,179.861167261
YLDs (Years Lived with Disability),Vietnam,Both,15 to 19,Anxiety disorders,Rate,2015,214.859916481,301.824094919,141.967489844
YLDs (Years Lived with Disability),Vietnam,Male,20 to 24,Anxiety disorders,Number,2015,6420.33735769,9350.41319642,4208.2089407
YLDs (Years Lived with Disability),Vietnam,Female,20 to 24,Anxiety disorders,Number,2015,11213.9908927,15847.6319638,7418.76141112
YLDs (Years Lived with Disability),Vietnam,Both,20 to 24,Anxiety disorders,Number,2015,17634.3282504,24505.3304685,11752.4996908
YLDs (Years Lived with Disability),Vietnam,Male,20 to 24,Anxiety disorders,Percent,2015,0.0207115891433,0.0276034186282,0.0148124983514
YLDs (Years Lived with Disability),Vietnam,Female,20 to 24,Anxiety disorders,Percent,2015,0.0364176199311,0.0477857172346,0.0268473306855
YLDs (Years Lived with Disability),Vietnam,Both,20 to 24,Anxiety disorders,Percent,2015,0.0285367973367,0.0367328912622,0.0216899358432
YLDs (Years Lived with Disability),Vietnam,Male,20 to 24,Anxiety disorders,Rate,2015,146.615654738,213.52724576399999,96.09920394230001
YLDs (Years Lived with Disability),Vietnam,Female,20 to 24,Anxiety disorders,Rate,2015,264.29023099700004,373.49542661099997,174.84463700999999
YLDs (Years Lived with Disability),Vietnam,Both,20 to 24,Anxiety disorders,Rate,2015,204.525103725,284.215830891,136.306934076
YLDs (Years Lived with Disability),Vietnam,Male,25 to 29,Anxiety disorders,Number,2015,6561.90545089,9222.33397519,4274.3238802
YLDs (Years Lived with Disability),Vietnam,Female,25 to 29,Anxiety disorders,Number,2015,11767.12117,16916.2400998,7752.64488097
YLDs (Years Lived with Disability),Vietnam,Both,25 to 29,Anxiety disorders,Number,2015,18329.0266209,25426.2353586,12326.1620878
YLDs (Years Lived with Disability),Vietnam,Male,25 to 29,Anxiety disorders,Percent,2015,0.0185889816913,0.0244018076685,0.013036164272
YLDs (Years Lived with Disability),Vietnam,Female,25 to 29,Anxiety disorders,Percent,2015,0.0332684252694,0.0435865386458,0.0246951341713
YLDs (Years Lived with Disability),Vietnam,Both,25 to 29,Anxiety disorders,Percent,2015,0.0259331439788,0.0330074242832,0.0198486807676
YLDs (Years Lived with Disability),Vietnam,Male,25 to 29,Anxiety disorders,Rate,2015,146.969221885,206.555741841,95.733481602
YLDs (Years Lived with Disability),Vietnam,Female,25 to 29,Anxiety disorders,Rate,2015,270.13002251,388.334942158,177.972343953
YLDs (Years Lived with Disability),Vietnam,Both,25 to 29,Anxiety disorders,Rate,2015,207.79062237600002,288.24952787300003,139.73796561700001
YLDs (Years Lived with Disability),Vietnam,Male,30 to 34,Anxiety disorders,Number,2015,6373.75511283,9018.82073262,4122.6447343
YLDs (Years Lived with Disability),Vietnam,Female,30 to 34,Anxiety disorders,Number,2015,11693.9687005,16263.4807171,7816.82292679
YLDs (Years Lived with Disability),Vietnam,Both,30 to 34,Anxiety disorders,Number,2015,18067.7238133,24812.1325842,12374.0291806
YLDs (Years Lived with Disability),Vietnam,Male,30 to 34,Anxiety disorders,Percent,2015,0.017772026004,0.0233836210491,0.0127307181752
YLDs (Years Lived with Disability),Vietnam,Female,30 to 34,Anxiety disorders,Percent,2015,0.0318618304792,0.0413209211041,0.0242779088436
YLDs (Years Lived with Disability),Vietnam,Both,30 to 34,Anxiety disorders,Percent,2015,0.0248918168996,0.0317773276686,0.0192500787025
YLDs (Years Lived with Disability),Vietnam,Male,30 to 34,Anxiety disorders,Rate,2015,155.866340086,220.549825746,100.81679242999999
YLDs (Years Lived with Disability),Vietnam,Female,30 to 34,Anxiety disorders,Rate,2015,288.16439905100003,400.76694810500004,192.62323501
YLDs (Years Lived with Disability),Vietnam,Both,30 to 34,Anxiety disorders,Rate,2015,221.762420749,304.542987412,151.87827165500002
YLDs (Years Lived with Disability),Vietnam,Male,35 to 39,Anxiety disorders,Number,2015,6074.43464212,8675.12573734,4088.48393899
YLDs (Years Lived with Disability),Vietnam,Female,35 to 39,Anxiety disorders,Number,2015,11198.0186161,15312.2769144,7527.51373816
YLDs (Years Lived with Disability),Vietnam,Both,35 to 39,Anxiety disorders,Number,2015,17272.4532582,23914.2866173,11949.3401562
YLDs (Years Lived with Disability),Vietnam,Male,35 to 39,Anxiety disorders,Percent,2015,0.0177907961103,0.0233598343174,0.0130276257057
YLDs (Years Lived with Disability),Vietnam,Female,35 to 39,Anxiety disorders,Percent,2015,0.0310537501466,0.0398208857826,0.023487481659
YLDs (Years Lived with Disability),Vietnam,Both,35 to 39,Anxiety disorders,Percent,2015,0.0246004388372,0.0308485220014,0.0192368010293
YLDs (Years Lived with Disability),Vietnam,Male,35 to 39,Anxiety disorders,Rate,2015,167.438868192,239.12566690800003,112.697092602
YLDs (Years Lived with Disability),Vietnam,Female,35 to 39,Anxiety disorders,Rate,2015,311.478638758,425.918846279,209.381660523
YLDs (Years Lived with Disability),Vietnam,Both,35 to 39,Anxiety disorders,Rate,2015,239.132343213,331.086691021,165.435313021
YLDs (Years Lived with Disability),Vietnam,Male,40 to 44,Anxiety disorders,Number,2015,6122.21141344,8740.0642829,3938.64151637
YLDs (Years Lived with Disability),Vietnam,Female,40 to 44,Anxiety disorders,Number,2015,11088.0586924,15525.5285996,7526.3769644
YLDs (Years Lived with Disability),Vietnam,Both,40 to 44,Anxiety disorders,Number,2015,17210.2701059,23810.6054222,11552.3784882
YLDs (Years Lived with Disability),Vietnam,Male,40 to 44,Anxiety disorders,Percent,2015,0.0172055250995,0.0230838578106,0.0125957355007
YLDs (Years Lived with Disability),Vietnam,Female,40 to 44,Anxiety disorders,Percent,2015,0.0294655733029,0.0381242516751,0.0223685850587
