measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,France,Both,All Ages,Eating disorders,Number,1998,17.44139379,20.5860116164,14.567713441
Deaths,Suriname,Both,All Ages,Alcohol use disorders,Number,1997,8.98054376204,11.4282942527,6.8249695923
Deaths,Suriname,Both,All Ages,Drug use disorders,Number,1997,3.46358767604,4.14155655614,2.9305016123
Deaths,Mongolia,Both,All Ages,Alcohol use disorders,Number,1998,61.456574226,140.125767161,40.4811261614
Deaths,Mongolia,Both,All Ages,Drug use disorders,Number,1998,19.7978003415,25.716930931,16.1433763689
Deaths,Mongolia,Both,All Ages,Eating disorders,Number,1998,0.0293224366923,0.0425569956878,0.0206317094832
Deaths,Bosnia and Herzegovina,Both,All Ages,Alcohol use disorders,Number,1999,285.800114341,386.711859772,198.945278401
Deaths,Bosnia and Herzegovina,Both,All Ages,Drug use disorders,Number,1999,5.79465100288,9.07602167049,4.25340279791
Deaths,Bosnia and Herzegovina,Both,All Ages,Eating disorders,Number,1999,0.0363146101456,0.0486056879045,0.0243554510511
Deaths,Ireland,Both,All Ages,Eating disorders,Number,1998,0.630064355224,0.769674774919,0.489662747775
Deaths,Hungary,Both,All Ages,Alcohol use disorders,Number,1999,828.03219086,902.716139634,756.104987924
Deaths,Hungary,Both,All Ages,Drug use disorders,Number,1999,89.1466649927,97.5510372129,81.2090195244
Deaths,Luxembourg,Both,All Ages,Alcohol use disorders,Number,1998,19.2775031315,21.033136007,17.6742919577
Deaths,Luxembourg,Both,All Ages,Drug use disorders,Number,1998,14.0740939478,16.719666068,11.647286236
Deaths,France,Both,All Ages,Alcohol use disorders,Number,1998,2934.32609676,3124.07742014,2752.25052264
Deaths,Qatar,Both,All Ages,Alcohol use disorders,Number,1996,3.01037657178,4.53881791126,1.80708214349
Deaths,Qatar,Both,All Ages,Drug use disorders,Number,1996,7.5400410371,11.4030955147,2.52738327074
Deaths,Qatar,Both,All Ages,Eating disorders,Number,1996,0.040511673401,0.0555727331297,0.0214736736927
Deaths,Honduras,Both,All Ages,Alcohol use disorders,Number,1995,142.270920944,208.833444357,89.6532115077
Deaths,Honduras,Both,All Ages,Drug use disorders,Number,1995,35.5721970853,50.7674532235,23.7794253075
Deaths,Honduras,Both,All Ages,Eating disorders,Number,1995,0.692706719232,1.07695300256,0.288583320126
Deaths,Slovenia,Both,All Ages,Alcohol use disorders,Number,1999,136.59572249,151.352723675,121.194143177
Deaths,Slovenia,Both,All Ages,Drug use disorders,Number,1999,16.8634188745,19.3013982939,14.613717718
Deaths,Vanuatu,Both,All Ages,Alcohol use disorders,Number,1998,1.17382057723,2.01165651174,0.733360644738
Deaths,Vanuatu,Both,All Ages,Drug use disorders,Number,1998,0.886442063488,1.70109836471,0.414650474539
Deaths,Vanuatu,Both,All Ages,Eating disorders,Number,1998,0.00609183639906,0.0107638168868,0.00376814537329
Deaths,Fiji,Both,All Ages,Eating disorders,Number,1999,0.104312167196,0.146632018801,0.0520835636361
Deaths,Maldives,Both,All Ages,Eating disorders,Number,1990,0.042098338619,0.0864566023629,0.0143305603328
Deaths,Azerbaijan,Both,All Ages,Alcohol use disorders,Number,1998,458.164233468,875.909488744,323.738966975
Deaths,Azerbaijan,Both,All Ages,Drug use disorders,Number,1998,139.004196966,168.99489301,118.167677794
Deaths,Azerbaijan,Both,All Ages,Eating disorders,Number,1998,0.190117425194,0.28532965341,0.109647975724
Deaths,Fiji,Both,All Ages,Alcohol use disorders,Number,1999,1.6116850662,2.38806077058,1.19624681091
Deaths,Fiji,Both,All Ages,Drug use disorders,Number,1999,4.2208719392,5.41368464089,3.09127043229
Deaths,Maldives,Both,All Ages,Alcohol use disorders,Number,1990,0.63974355769,1.0880317375,0.335626035709
Deaths,Maldives,Both,All Ages,Drug use disorders,Number,1990,1.01605718238,1.98855331653,0.488440314806
Deaths,Uzbekistan,Both,All Ages,Eating disorders,Number,1999,0.20912758947,0.252291500389,0.170633590582
Deaths,United Kingdom,Both,All Ages,Eating disorders,Number,1998,10.2591737352,11.0363155139,9.51076737141
Deaths,Romania,Both,All Ages,Alcohol use disorders,Number,1999,1439.38850406,1559.93712337,1322.30860141
Deaths,Romania,Both,All Ages,Drug use disorders,Number,1999,837.533928019,913.523990206,771.850398407
Deaths,Romania,Both,All Ages,Eating disorders,Number,1999,0.362802816094,0.425932052432,0.303858480138
Deaths,Comoros,Both,All Ages,Alcohol use disorders,Number,1997,4.65887565612,7.16039591852,2.80071727969
Deaths,Japan,Both,All Ages,Eating disorders,Number,1999,70.700691238,76.3933177724,65.6221796856
Deaths,Russian Federation,Both,All Ages,Alcohol use disorders,Number,1998,37626.3559799,42703.686899,32518.7053367
Deaths,Russian Federation,Both,All Ages,Drug use disorders,Number,1998,18299.5884832,21312.5425957,15938.2947009
Deaths,Brunei,Both,All Ages,Alcohol use disorders,Number,1998,0.461211631738,0.76409930969,0.300366465782
Deaths,Brunei,Both,All Ages,Drug use disorders,Number,1998,0.498808538799,0.68203829725,0.365877925968
Deaths,Brunei,Both,All Ages,Eating disorders,Number,1998,0.0143252789192,0.0195783396789,0.00945246683596
Deaths,Montenegro,Both,All Ages,Alcohol use disorders,Number,1997,12.3123218514,16.7152293742,9.13585835765
Deaths,Montenegro,Both,All Ages,Drug use disorders,Number,1997,17.6063172744,21.1429132947,15.0436506052
Deaths,Montenegro,Both,All Ages,Eating disorders,Number,1997,0.00960307669401,0.0122765945645,0.0059880308992
Deaths,South Sudan,Both,All Ages,Alcohol use disorders,Number,1998,42.0609406959,70.9109733864,22.9768298944
Deaths,South Sudan,Both,All Ages,Drug use disorders,Number,1998,7.23969840179,12.610543375,3.63371723102
Deaths,Burundi,Both,All Ages,Eating disorders,Number,2001,0.205677535687,0.408336085113,0.0969142837989
Deaths,Slovenia,Both,All Ages,Eating disorders,Number,1998,0.0467418427118,0.057415133756,0.0382218644273
Deaths,Bolivia,Both,All Ages,Eating disorders,Number,2000,1.05082827722,1.42955074869,0.707229816566
Deaths,Thailand,Both,All Ages,Alcohol use disorders,Number,1999,1701.459132,2421.54829934,1396.58355154
Deaths,Thailand,Both,All Ages,Drug use disorders,Number,1999,577.553726734,742.402601971,322.805382613
Deaths,Thailand,Both,All Ages,Eating disorders,Number,1999,7.50420467563,9.85271277037,5.92309247622
Deaths,Comoros,Both,All Ages,Drug use disorders,Number,1997,0.924411056947,1.33945232712,0.604863561313
Deaths,Comoros,Both,All Ages,Eating disorders,Number,1997,0.016237770654,0.0366335869121,0.00932169381087
Deaths,United Kingdom,Both,All Ages,Alcohol use disorders,Number,1998,912.33326909,950.296748144,879.605603965
Deaths,United Kingdom,Both,All Ages,Drug use disorders,Number,1998,1553.25039148,1660.34196118,1496.13676513
Deaths,France,Both,All Ages,Alcohol use disorders,Number,1997,2856.40257241,3032.11070601,2677.21933141
Deaths,France,Both,All Ages,Drug use disorders,Number,1997,770.776084415,830.118486564,694.800273972
Deaths,France,Both,All Ages,Eating disorders,Number,1997,18.1203435623,21.5507185617,15.155820761
Deaths,Mongolia,Both,All Ages,Alcohol use disorders,Number,1995,51.8063394995,135.153241685,31.8466084774
Deaths,Mongolia,Both,All Ages,Drug use disorders,Number,1995,17.5195659273,23.3066122741,14.2544309356
Deaths,Mongolia,Both,All Ages,Eating disorders,Number,1995,0.0261989098587,0.0363931346777,0.0186688450793
Deaths,Hungary,Both,All Ages,Eating disorders,Number,1999,0.237966191293,0.280804553762,0.198657395933
Deaths,Russian Federation,Both,All Ages,Eating disorders,Number,1998,3.29747660773,3.9213904089,2.73837979714
Deaths,Poland,Both,All Ages,Alcohol use disorders,Number,1998,3199.33528662,3497.352257,2917.10499777
Deaths,Poland,Both,All Ages,Drug use disorders,Number,1998,563.359217534,633.105853442,508.732817794
Deaths,Poland,Both,All Ages,Eating disorders,Number,1998,5.64980115708,7.02130709547,4.50648543066
Deaths,Equatorial Guinea,Both,All Ages,Alcohol use disorders,Number,1997,8.67832177858,14.3430832994,4.09654712491
Deaths,Equatorial Guinea,Both,All Ages,Drug use disorders,Number,1997,5.31904606439,9.14960309187,2.09590641583
Deaths,Equatorial Guinea,Both,All Ages,Eating disorders,Number,1997,0.0275537869158,0.0696675335398,0.0112600547354
Deaths,China,Both,All Ages,Eating disorders,Number,1997,115.026283523,134.483359194,69.0989159586
Deaths,Latvia,Both,All Ages,Alcohol use disorders,Number,1999,429.856421277,471.627920823,393.815929577
Deaths,Latvia,Both,All Ages,Drug use disorders,Number,1999,109.310124833,122.596751072,97.1026609873
Deaths,Latvia,Both,All Ages,Eating disorders,Number,1999,0.0407198796669,0.0483268846091,0.0343712314864
Deaths,Burundi,Both,All Ages,Alcohol use disorders,Number,2001,94.8144325454,145.232534309,56.7387330976
Deaths,Burundi,Both,All Ages,Drug use disorders,Number,2001,14.1522974574,23.0097587427,7.05503124615
Deaths,Democratic Republic of the Congo,Both,All Ages,Alcohol use disorders,Number,2001,472.843986434,962.272110943,280.218812804
Deaths,Democratic Republic of the Congo,Both,All Ages,Drug use disorders,Number,2001,315.600195841,468.409336369,180.485572247
Deaths,Democratic Republic of the Congo,Both,All Ages,Eating disorders,Number,2001,1.542405431,3.12376790224,0.662458676077
Deaths,Papua New Guinea,Both,All Ages,Alcohol use disorders,Number,1999,35.0512962326,117.227739656,14.6757388001
Deaths,Papua New Guinea,Both,All Ages,Drug use disorders,Number,1999,20.5056008535,44.4474349086,7.31790462504
Deaths,Papua New Guinea,Both,All Ages,Eating disorders,Number,1999,0.129131057073,0.241422801948,0.0668831150676
Deaths,Kenya,Both,All Ages,Eating disorders,Number,1996,0.776014156365,1.34550463653,0.471459265834
Deaths,Ethiopia,Both,All Ages,Alcohol use disorders,Number,2001,921.3339647,1257.88202357,731.843778471
Deaths,Ethiopia,Both,All Ages,Drug use disorders,Number,2001,257.461545914,360.440708095,188.914434527
Deaths,Ethiopia,Both,All Ages,Eating disorders,Number,2001,1.46493737998,3.45082612964,0.619297292178
Deaths,Armenia,Both,All Ages,Alcohol use disorders,Number,1999,50.1772285007,71.7099355386,37.9573839597
Deaths,Armenia,Both,All Ages,Drug use disorders,Number,1999,48.5305646293,54.436337591,43.5967059863
Deaths,Armenia,Both,All Ages,Eating disorders,Number,1999,0.0277821759381,0.0371036400715,0.0206500818493
Deaths,Cape Verde,Both,All Ages,Alcohol use disorders,Number,2001,3.65411347823,8.82232107158,1.9485731906
Deaths,Cape Verde,Both,All Ages,Drug use disorders,Number,2001,9.69903567073,14.4922595791,6.7221012409
Deaths,Cape Verde,Both,All Ages,Eating disorders,Number,2001,0.00923653123193,0.0166992091317,0.00532892567773
Deaths,Kenya,Both,All Ages,Alcohol use disorders,Number,1997,151.51664075,213.909878469,107.517605332
Deaths,Kenya,Both,All Ages,Drug use disorders,Number,1997,26.9919359386,38.7032229601,16.3805829876
Deaths,Kenya,Both,All Ages,Eating disorders,Number,1997,0.827444415234,1.44217111704,0.504658999955
Deaths,Ireland,Both,All Ages,Alcohol use disorders,Number,1998,89.2582674128,97.7822832865,81.7556727052
Deaths,Ireland,Both,All Ages,Drug use disorders,Number,1998,94.5196503798,113.827540475,79.5940512362
Deaths,Japan,Both,All Ages,Alcohol use disorders,Number,1999,557.002460069,579.939207479,535.953067501
Deaths,Japan,Both,All Ages,Drug use disorders,Number,1999,488.481705108,505.008819347,472.597977606
Deaths,Mauritania,Both,All Ages,Alcohol use disorders,Number,2000,14.1043145688,28.2709547938,3.80947361544
Deaths,Mauritania,Both,All Ages,Drug use disorders,Number,2000,11.4174268446,16.8672249061,5.67908940452
Deaths,Portugal,Both,All Ages,Alcohol use disorders,Number,1998,168.294671662,179.722577222,155.839245469
Deaths,Portugal,Both,All Ages,Drug use disorders,Number,1998,170.225678942,189.110448516,151.024161504
Deaths,Portugal,Both,All Ages,Eating disorders,Number,1998,0.363284006645,0.433294742838,0.303948595299
Deaths,Malaysia,Both,All Ages,Alcohol use disorders,Number,1997,299.74666711,477.047863895,224.888758018
Deaths,Malaysia,Both,All Ages,Drug use disorders,Number,1997,269.510967283,367.274668894,224.896229762
Deaths,Uruguay,Both,All Ages,Eating disorders,Number,1998,0.150528441385,0.182727563755,0.125730400404
Deaths,Cape Verde,Both,All Ages,Alcohol use disorders,Number,1994,2.77865391613,6.53805365171,1.63598042138
Deaths,Cape Verde,Both,All Ages,Drug use disorders,Number,1994,6.90367182235,9.90490455796,4.67659802312
Deaths,Cape Verde,Both,All Ages,Eating disorders,Number,1994,0.00615821275049,0.0121346429856,0.00355098713265
Deaths,Estonia,Both,All Ages,Alcohol use disorders,Number,1998,322.684826386,352.274153523,294.65829436
Deaths,Estonia,Both,All Ages,Drug use disorders,Number,1998,51.8717863902,58.6894510402,45.615858596
Deaths,Estonia,Both,All Ages,Eating disorders,Number,1998,0.0278998054187,0.0347829696438,0.0229849139404
Deaths,Singapore,Both,All Ages,Alcohol use disorders,Number,1998,6.53823153411,7.65327713149,5.52795883074
Deaths,Singapore,Both,All Ages,Drug use disorders,Number,1998,4.96434209089,6.13729375913,3.98780057517
Deaths,United States,Both,All Ages,Alcohol use disorders,Number,1998,7218.33165381,7439.03762672,7010.26955691
Deaths,United States,Both,All Ages,Drug use disorders,Number,1998,11949.6480512,12432.6623631,11491.7751328
Deaths,United States,Both,All Ages,Eating disorders,Number,1998,42.6127041633,45.8614763199,39.4686828724
Deaths,Cyprus,Both,All Ages,Alcohol use disorders,Number,1997,5.78757053647,7.39700971107,4.25765187955
Deaths,Cyprus,Both,All Ages,Drug use disorders,Number,1997,11.576699933,17.4263285809,8.76644951495
Deaths,Cyprus,Both,All Ages,Eating disorders,Number,1997,0.325987310026,0.489117057877,0.219254406775
Deaths,Portugal,Both,All Ages,Alcohol use disorders,Number,2000,183.57224232,196.27960258,169.624247999
Deaths,Portugal,Both,All Ages,Drug use disorders,Number,2000,157.362717046,172.92239146,140.288474331
Deaths,Portugal,Both,All Ages,Eating disorders,Number,2000,0.421412969727,0.503585609156,0.351559631434
Deaths,Malaysia,Both,All Ages,Eating disorders,Number,1997,1.79857599896,2.9088899817,1.3070512684
Deaths,Bolivia,Both,All Ages,Alcohol use disorders,Number,2000,181.615310288,268.233141991,127.681601796
Deaths,Bolivia,Both,All Ages,Drug use disorders,Number,2000,70.1333191527,94.671326459,52.8190741354
Deaths,Estonia,Both,All Ages,Alcohol use disorders,Number,2000,334.325652199,360.008430848,308.890930517
Deaths,Estonia,Both,All Ages,Drug use disorders,Number,2000,56.6046843012,64.3156334276,49.9765614243
Deaths,Tonga,Both,All Ages,Alcohol use disorders,Number,1999,0.444446945743,0.649152126686,0.204197736311
Deaths,Tonga,Both,All Ages,Drug use disorders,Number,1999,0.519265287555,0.728302362361,0.368758944199
Deaths,Ecuador,Both,All Ages,Alcohol use disorders,Number,2000,471.605059441,517.760076218,431.246478116
Deaths,Ecuador,Both,All Ages,Drug use disorders,Number,2000,87.3009678007,95.2389562292,80.0482985045
Deaths,Ecuador,Both,All Ages,Eating disorders,Number,2000,2.18434881148,2.50098255601,1.87604116131
Deaths,Mauritania,Both,All Ages,Eating disorders,Number,2000,0.0685344174379,0.147203352508,0.0290092711127
Deaths,Ghana,Both,All Ages,Alcohol use disorders,Number,2001,142.297468736,187.026646524,113.896127031
Deaths,Ghana,Both,All Ages,Drug use disorders,Number,2001,59.6482557841,110.376708674,42.4325516163
Deaths,Ghana,Both,All Ages,Eating disorders,Number,2001,0.893149397753,1.54489483807,0.511423078901
Deaths,Mauritius,Both,All Ages,Alcohol use disorders,Number,2001,41.8142542713,46.2583963803,37.8255116844
Deaths,Mauritius,Both,All Ages,Drug use disorders,Number,2001,4.12695971377,4.68013835969,3.60688686317
Deaths,Mauritius,Both,All Ages,Eating disorders,Number,2001,0.024342646637,0.0285333680924,0.0204857604322
Deaths,Mali,Both,All Ages,Alcohol use disorders,Number,2001,53.4798074319,93.3005936558,16.0919039403
Deaths,Mali,Both,All Ages,Drug use disorders,Number,2001,38.7093828564,55.4774022834,25.1428625195
Deaths,Mali,Both,All Ages,Eating disorders,Number,2001,0.206779641022,0.553761862287,0.0712550173358
Deaths,Uzbekistan,Both,All Ages,Alcohol use disorders,Number,1998,300.687016576,336.516395879,266.384069773
Deaths,Uzbekistan,Both,All Ages,Drug use disorders,Number,1998,450.678685722,505.564565079,400.149443957
Deaths,Uganda,Both,All Ages,Alcohol use disorders,Number,1995,248.973520819,438.753205065,142.89903422
Deaths,Uganda,Both,All Ages,Drug use disorders,Number,1995,38.5982378033,57.114198094,23.6004141667
Deaths,Colombia,Both,All Ages,Alcohol use disorders,Number,2000,83.6786017857,101.939579336,73.1721550702
Deaths,Colombia,Both,All Ages,Drug use disorders,Number,2000,151.160082698,185.264513897,133.170301467
Deaths,Colombia,Both,All Ages,Eating disorders,Number,2000,1.98651510323,2.41728582894,1.66583969691
Deaths,Estonia,Both,All Ages,Eating disorders,Number,2000,0.0262736411414,0.033496825334,0.0214023194333
Deaths,Ukraine,Both,All Ages,Alcohol use disorders,Number,1999,9504.94667309,16223.1243964,6486.5126486
Deaths,Ukraine,Both,All Ages,Drug use disorders,Number,1999,2806.93397098,3211.42442899,2395.85906118
Deaths,Ukraine,Both,All Ages,Eating disorders,Number,1999,0.967198456192,1.23144216611,0.749924150601
Deaths,Turkmenistan,Both,All Ages,Alcohol use disorders,Number,1995,75.7518589806,84.8992055575,66.8789769947
Deaths,Turkmenistan,Both,All Ages,Drug use disorders,Number,1995,44.579217812,49.6134622417,39.9636548163
Deaths,Turkmenistan,Both,All Ages,Eating disorders,Number,1995,0.0487251426112,0.0770141072907,0.0348410034948
Deaths,United Kingdom,Both,All Ages,Alcohol use disorders,Number,2000,1003.74597125,1048.62889106,966.771833226
Deaths,United Kingdom,Both,All Ages,Drug use disorders,Number,2000,1710.58540685,1816.71824029,1650.42380843
Deaths,United Kingdom,Both,All Ages,Eating disorders,Number,2000,11.2854567405,12.110675708,10.5401231981
Deaths,Andorra,Both,All Ages,Alcohol use disorders,Number,1999,0.85493058723,1.65903779091,0.457554119845
Deaths,Andorra,Both,All Ages,Drug use disorders,Number,1999,1.25739530562,1.75702868615,0.831847348022
Deaths,Solomon Islands,Both,All Ages,Alcohol use disorders,Number,2000,2.41238285084,5.09663973338,1.39261778906
Deaths,Solomon Islands,Both,All Ages,Drug use disorders,Number,2000,1.85756629444,3.61488005971,0.845610721168
Deaths,Andorra,Both,All Ages,Eating disorders,Number,1999,0.00468784089357,0.0107765905939,0.00256353357467
Deaths,Mozambique,Both,All Ages,Alcohol use disorders,Number,1997,178.896992821,236.759196865,128.6749005
Deaths,Mozambique,Both,All Ages,Drug use disorders,Number,1997,29.2441988779,39.2454001267,20.4468761532
Deaths,Mozambique,Both,All Ages,Eating disorders,Number,1997,0.41812280856,1.01822543987,0.189974375037
Deaths,Tonga,Both,All Ages,Eating disorders,Number,2000,0.00322855139999,0.00459750642807,0.00204590967068
Deaths,Somalia,Both,All Ages,Eating disorders,Number,2001,0.186452477869,0.429404191503,0.0791211215732
Deaths,Uruguay,Both,All Ages,Eating disorders,Number,2000,0.187687009637,0.224887539951,0.156177382183
Deaths,Botswana,Both,All Ages,Eating disorders,Number,1997,0.0946341456033,0.249500847591,0.0228436572322
Deaths,Sao Tome and Principe,Both,All Ages,Alcohol use disorders,Number,2001,1.14846508541,1.85495997074,0.524691788577
Deaths,Sao Tome and Principe,Both,All Ages,Drug use disorders,Number,2001,0.427694057209,0.676083327053,0.214959308856
Deaths,Sao Tome and Principe,Both,All Ages,Eating disorders,Number,2001,0.00316629358173,0.00707567004949,0.00130481122607
Deaths,Costa Rica,Both,All Ages,Eating disorders,Number,2000,0.113816634706,0.138618294681,0.0925196384638
Deaths,Senegal,Both,All Ages,Alcohol use disorders,Number,2000,60.8659986766,104.478176396,17.8583711247
Deaths,Senegal,Both,All Ages,Drug use disorders,Number,2000,39.826475097,55.3543038793,29.1439351728
Deaths,Senegal,Both,All Ages,Eating disorders,Number,2000,0.248995203365,0.625775935341,0.140540175502
Deaths,The Bahamas,Both,All Ages,Eating disorders,Number,2000,0.0429061274902,0.0519468099857,0.0353619816007
Deaths,Somalia,Both,All Ages,Alcohol use disorders,Number,2001,66.2340299184,106.722030459,38.8610937875
Deaths,Somalia,Both,All Ages,Drug use disorders,Number,2001,12.245971906,22.1719763442,6.90111265539
Deaths,The Gambia,Both,All Ages,Drug use disorders,Number,1997,3.52545885482,5.11060874615,2.64648513547
Deaths,The Gambia,Both,All Ages,Eating disorders,Number,1997,0.0258484709369,0.0532282755459,0.015270496177
Deaths,Malta,Both,All Ages,Alcohol use disorders,Number,2000,2.00840325391,2.29310244332,1.7544116263
Deaths,Malta,Both,All Ages,Drug use disorders,Number,2000,5.08907347634,5.98233115468,4.27154285959
Deaths,Malta,Both,All Ages,Eating disorders,Number,2000,0.078508756787,0.0935530972568,0.0651549563007
Deaths,Russian Federation,Both,All Ages,Alcohol use disorders,Number,2000,46494.3884465,52982.1298553,41160.964512
Deaths,Russian Federation,Both,All Ages,Drug use disorders,Number,2000,20143.1965868,23189.8048716,17475.9799555
Deaths,Russian Federation,Both,All Ages,Eating disorders,Number,2000,4.2627092893,5.12480760154,3.52479046072
Deaths,Kazakhstan,Both,All Ages,Alcohol use disorders,Number,2000,580.085892606,658.674552055,506.203505327
Deaths,Dominica,Both,All Ages,Alcohol use disorders,Number,2000,2.18255036773,2.44187557657,1.92174356345
Deaths,Dominica,Both,All Ages,Drug use disorders,Number,2000,0.579039285947,0.696315781035,0.47113927409
Deaths,Dominica,Both,All Ages,Eating disorders,Number,2000,0.00507671144009,0.00618229138207,0.00401632636034
Deaths,Kazakhstan,Both,All Ages,Drug use disorders,Number,2000,1508.46912867,1840.99565547,1145.59761119
Deaths,Kazakhstan,Both,All Ages,Eating disorders,Number,2000,0.529316725984,0.718804176292,0.357019034887
Deaths,Liberia,Both,All Ages,Alcohol use disorders,Number,1997,18.2877728964,25.9338681916,11.8067495283
Deaths,Liberia,Both,All Ages,Drug use disorders,Number,1997,8.72088869666,12.2359940244,6.78686532171
Deaths,Liberia,Both,All Ages,Eating disorders,Number,1997,0.0563528133745,0.140306356342,0.0288142615932
Deaths,Venezuela,Both,All Ages,Alcohol use disorders,Number,2000,158.938173457,182.725001253,138.881241045
Deaths,Venezuela,Both,All Ages,Drug use disorders,Number,2000,104.690320495,122.879836211,90.2233403703
Deaths,Venezuela,Both,All Ages,Eating disorders,Number,2000,1.96984863909,2.31607393898,1.69940514957
Deaths,United States,Both,All Ages,Alcohol use disorders,Number,2000,7600.49956812,7811.46811563,7385.77432865
Deaths,United States,Both,All Ages,Drug use disorders,Number,2000,14767.748176,15334.5038663,14167.3906564
Deaths,United States,Both,All Ages,Eating disorders,Number,2000,48.3467850167,51.6300032771,45.0414109868
Deaths,Germany,Both,All Ages,Alcohol use disorders,Number,1999,6044.79153069,6547.21650091,5577.18195852
Deaths,Germany,Both,All Ages,Drug use disorders,Number,1999,1596.0062463,1771.50091228,1412.18537362
Deaths,Germany,Both,All Ages,Eating disorders,Number,1999,24.4515146658,29.4173828717,20.0437148419
Deaths,Brunei,Both,All Ages,Alcohol use disorders,Number,2000,0.47908833741,0.763136193004,0.317983762686
Deaths,Brunei,Both,All Ages,Drug use disorders,Number,2000,0.536779193283,0.700147231069,0.398576367019
Deaths,Brunei,Both,All Ages,Eating disorders,Number,2000,0.0137101393991,0.0184293630883,0.00952291676496
Deaths,Cyprus,Both,All Ages,Eating disorders,Number,1994,0.29772338513,0.476613186132,0.198646741936
Deaths,Cyprus,Both,All Ages,Alcohol use disorders,Number,2000,5.81950770912,7.39899992745,4.25325251874
Deaths,Cyprus,Both,All Ages,Drug use disorders,Number,2000,12.1498085561,17.8931757087,9.56559643405
Deaths,Cyprus,Both,All Ages,Eating disorders,Number,2000,0.350289490145,0.514597804376,0.236972990988
Deaths,Costa Rica,Both,All Ages,Alcohol use disorders,Number,2000,37.4303595964,41.384173285,33.8788804158
Deaths,Costa Rica,Both,All Ages,Drug use disorders,Number,2000,17.4450996791,19.262962047,15.758060688
Deaths,Kuwait,Both,All Ages,Eating disorders,Number,2000,0.0399738624768,0.0471727282655,0.0327671739489
Deaths,Benin,Both,All Ages,Drug use disorders,Number,1997,22.0745965729,33.2183014733,15.2839370224
Deaths,Benin,Both,All Ages,Eating disorders,Number,1997,0.139996212243,0.329510924314,0.0727268222748
Deaths,Honduras,Both,All Ages,Eating disorders,Number,2000,0.807807307146,1.25958321353,0.351161898508
Deaths,Haiti,Both,All Ages,Alcohol use disorders,Number,2000,179.664533289,280.788409329,116.175413406
Deaths,Haiti,Both,All Ages,Drug use disorders,Number,2000,46.3461028519,91.0549411561,22.9113587884
Deaths,Haiti,Both,All Ages,Eating disorders,Number,2000,0.364101223364,0.715355220998,0.2160395901
Deaths,Bermuda,Both,All Ages,Eating disorders,Number,2000,0.000734175184506,0.000907832207906,0.000576326616139
Deaths,Czech Republic,Both,All Ages,Alcohol use disorders,Number,2000,250.83738461,270.601209036,233.89685795
Deaths,Czech Republic,Both,All Ages,Drug use disorders,Number,2000,161.449171211,174.326669328,148.91006375
Deaths,Czech Republic,Both,All Ages,Eating disorders,Number,2000,1.08093546796,1.33499396053,0.843713350241
Deaths,Turkmenistan,Both,All Ages,Alcohol use disorders,Number,1999,91.7632794206,108.347570786,77.5992552805
Deaths,Turkmenistan,Both,All Ages,Drug use disorders,Number,1999,65.8039064652,74.3820968526,57.7010710099
Deaths,Turkmenistan,Both,All Ages,Eating disorders,Number,1999,0.0573541693631,0.0812368145501,0.0412485297592
Deaths,Poland,Both,All Ages,Alcohol use disorders,Number,2000,3215.8746526,3496.74895463,2928.48216351
Deaths,Poland,Both,All Ages,Drug use disorders,Number,2000,573.136022342,625.62892515,525.354073866
Deaths,Poland,Both,All Ages,Eating disorders,Number,2000,5.63041338104,6.95878332463,4.51049283374
Deaths,Nigeria,Both,All Ages,Eating disorders,Number,1997,2.92973618555,5.18876010433,1.63753464526
Deaths,Singapore,Both,All Ages,Alcohol use disorders,Number,2000,6.82156475532,8.15719233912,5.69421122311
Deaths,Singapore,Both,All Ages,Drug use disorders,Number,2000,4.58692962242,5.70185409274,3.68300460127
Deaths,South Africa,Both,All Ages,Alcohol use disorders,Number,1997,1141.77856976,1346.18883326,605.008854557
Deaths,South Africa,Both,All Ages,Drug use disorders,Number,1997,2497.655757,3204.69518319,990.066498143
Deaths,South Africa,Both,All Ages,Eating disorders,Number,1997,3.31216319038,5.13990579063,1.3869585888
Deaths,Benin,Both,All Ages,Alcohol use disorders,Number,1997,56.3571891903,127.822893295,33.5974573185
Deaths,Morocco,Both,All Ages,Alcohol use disorders,Number,2000,62.8712061575,94.0567795958,41.7120354314
Deaths,Morocco,Both,All Ages,Drug use disorders,Number,2000,143.197258754,218.57810233,90.8515242965
Deaths,Morocco,Both,All Ages,Eating disorders,Number,2000,0.501027064292,0.833156992133,0.342087803246
Deaths,Albania,Both,All Ages,Alcohol use disorders,Number,2000,12.704000136,22.9232446012,10.0533342479
Deaths,Albania,Both,All Ages,Drug use disorders,Number,2000,23.9844320673,28.3740116433,19.2394821708
Deaths,Nigeria,Both,All Ages,Alcohol use disorders,Number,1997,839.309122299,1464.6604353,447.495838658
Deaths,Nigeria,Both,All Ages,Drug use disorders,Number,1997,376.369039253,583.656194203,230.564601455
Deaths,The Bahamas,Both,All Ages,Alcohol use disorders,Number,2000,8.50429135171,9.45787657936,7.64855815708
Deaths,The Bahamas,Both,All Ages,Drug use disorders,Number,2000,2.50534759499,3.04102775265,2.05125473722
Deaths,Albania,Both,All Ages,Alcohol use disorders,Number,1999,12.387782236,21.7678450828,9.87959190801
Deaths,Albania,Both,All Ages,Drug use disorders,Number,1999,20.5845173542,27.9962854933,17.6034703189
